post_title,post_slug,post_status,post_type,post_category,post_content,post_address,city,region,zip,country,post_latitude,post_longitude,geodir_contact_phone,geodir_email,geodir_website,geodir_practice_name,street,geodir_license_type,geodir_license_number,geodir_license_state,geodir_license_verified,geodir_specializations,geodir_insurance_accepted,geodir_sliding_scale,geodir_price_range_min,geodir_price_range_max,geodir_session_length,geodir_telehealth,geodir_telehealth_platform,geodir_accepting_new_patients,geodir_wait_time,geodir_languages,geodir_therapy_approaches,geodir_age_groups_served,geodir_gender,geodir_years_experience,geodir_education,geodir_profile_image_url,geodir_google_rating,geodir_google_review_count,geodir_last_verified_date,geodir_data_source,geodir_enrichment_status
"Adriel Gerard, M.D.",adriel-gerard-md-brooklyn-ny,publish,gd_place,Therapist,"Adriel Gerard, M.D. (MD/Psychiatrist) in Brooklyn, NY. Specializes in ADHD, Addiction, Anxiety, Bipolar Disorder, Couples/Marriage.","26 Court St Suite 2203, Brooklyn, Ny 11242",Brooklyn,NY,11242,US,40.6933216,-73.9909508,(516) 953-4242,,https://www.dradrielgerard.com,,26 Court St Suite 2203,MD/Psychiatrist,,NY,,"ADHD, Addiction, Anxiety, Bipolar Disorder, Couples/Marriage, Depression, OCD, PTSD/Trauma",,Unknown,,,,Unknown,,Unknown,,,CBT,,,,M.D. ](https://www.dradrielgerard.com/),,,0,2026-02-18,outscraper,enriched_basic
"Ashley Nieves-Archibald, MD - MSK Psychiatrist",ashley-nieves-archibald-md-msk-psychiatrist-new-york-ny,publish,gd_place,Therapist,"Ashley Nieves-Archibald, MD - MSK Psychiatrist (MD/Psychiatrist) in New York, NY. Specializes in Child/Adolescent.","160 E 53Rd St, New York, Ny 10022",New York,NY,10022,US,40.7578429,-73.96998599999999,(646) 631-3162,,https://www.mskcc.org/cancer-care/doctors/ashley-nieves-archibald%3Futm_source%3Dlocal%2Blistings%26utm_medium%3Dorganic%2Bsearch%26utm_campaign%3Dlocal%2Bsearch%2Bdoctors%26utm_content%3Dashley%2Bnieves-archibald-160%2Beast%2B53rd%2Bstreet,,160 E 53rd St,MD/Psychiatrist,,NY,,Child/Adolescent,,Unknown,,,,Unknown,,Unknown,,"English, Italian, Russian, Spanish",,,,,& training programs ](https://www.mskcc.org/education-training); & training ](https://www.mskcc.org/cancer-care/doctors/ashley-nieves-archibald%3futm_source%3dlocal%2blistings%26utm_medium%3dorganic%2bsearch%26utm_campaign%3dlocal%2bsearch%2bdoctors%26utm_content%3; the next generation of clinicians and scientists,,,0,2026-02-18,outscraper,enriched_basic
"Sewell Psychiatry, LLC - ""Medications are just one option of MANY.""",sewell-psychiatry-llc-medications-are-just-one-option-of-many-columbia-md,publish,gd_place,Therapist,"Sewell Psychiatry, LLC - ""Medications are just one option of MANY."" (MD/Psychiatrist) in Columbia, MD. Specializes in Anger Management, Anxiety, Bipolar Disorder, Child/Adolescent, Depression. Accepts Johns Hopkins EHP. Telehealth available.","5457 Twin Knolls Rd, Columbia, MD 21045",Columbia,MD,21045,US,39.2230458,-76.8427901,(443) 459-1624,,http://sewellpsychiatry.com,,5457 Twin Knolls Rd,MD/Psychiatrist,,MD,,"Anger Management, Anxiety, Bipolar Disorder, Child/Adolescent, Depression, Family, Grief, PTSD/Trauma, Sleep Issues, Stress Management",Johns Hopkins EHP,Unknown,,,,Yes - Video,,Waitlist,,,,,,,", career ](https://sewellpsychiatry.com/about); from the Johns Hopkins School of Nursing and the University of Maryland School of Nursing respectively. Born in Detroit, Michigan I grew up in the DC; MA and PTSD",,5.0,1,2026-02-18,outscraper,enriched_full
"Monique James, MD - MSK Psychiatrist",monique-james-md-msk-psychiatrist-new-york-ny,publish,gd_place,Therapist,"Monique James, MD - MSK Psychiatrist (MD/Psychiatrist) in New York, NY. Specializes in Child/Adolescent.","160 E 53Rd St, New York, Ny 10022",New York,NY,10022,US,40.7577727,-73.9699146,(347) 929-1584,,https://www.mskcc.org/cancer-care/doctors/monique-james%3Futm_source%3Dlocal%2Blistings%26utm_medium%3Dorganic%2Bsearch%26utm_campaign%3Dlocal%2Bsearch%2Bdoctors%26utm_content%3Dmonique%2Bjames-160%2Beast%2B53rd%2Bstreet,,160 E 53rd St,MD/Psychiatrist,,NY,,Child/Adolescent,,Unknown,,,,Unknown,,Unknown,,"English, Italian, Russian, Spanish",,,,,& training programs ](https://www.mskcc.org/education-training); & training ](https://www.mskcc.org/cancer-care/doctors/monique-james%3futm_source%3dlocal%2blistings%26utm_medium%3dorganic%2bsearch%26utm_campaign%3dlocal%2bsearch%2bdoctors%26utm_content%3dmonique%2; the next generation of clinicians and scientists,,,0,2026-02-18,outscraper,enriched_basic
Malhotra Madhu B MD,malhotra-madhu-b-md-jamaica-ny,publish,gd_place,Therapist,"Malhotra Madhu B MD (MD/Psychiatrist) in Jamaica, NY.","89-00 Van Wyck Expy, Jamaica, Ny 11418",Jamaica,NY,11418,US,40.7007226,-73.81603919999999,(718) 206-7160,,,,89-00 Van Wyck Expy,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Anandraj Mattai, MD",anandraj-mattai-md-columbia-md,publish,gd_place,Therapist,"Anandraj Mattai, MD (MD/Psychiatrist) in Columbia, MD.","9256 Bendix Rd Suite 200B, Columbia, MD 21045",Columbia,MD,21045,US,39.23479,-76.8257964,(443) 648-9095,,https://www.columbiapsychmd.com/%3Futm_source%3Dgmb_auth,,9256 Bendix Rd Suite 200B,MD/Psychiatrist,,MD,,,,Unknown,,,,Unknown,,Unknown,,,,,,,,,4.8,22,2026-02-18,outscraper,enriched_basic
"Amy Mednick MD, TMS Manhattan Psychiatrist",amy-mednick-md-tms-manhattan-psychiatrist-new-york-ny,publish,gd_place,Therapist,"Amy Mednick MD, TMS Manhattan Psychiatrist (MD/Psychiatrist) in New York, NY. Specializes in Anger Management, Anxiety, Depression. Accepts Aetna, Cigna, Out-of-Network and 2 more.","171 Madison Ave, New York, Ny 10016",New York,NY,10016,US,40.7472033,-73.9831256,(347) 480-8608,,https://www.dramymednick.com,,171 Madison Ave,MD/Psychiatrist,,NY,,"Anger Management, Anxiety, Depression","Aetna, Cigna, Out-of-Network, Oxford Health, UnitedHealthcare",Unknown,,,,Unknown,,Unknown,,,,,,,"ms.
[REQUEST A CONSULTATION](https://www.dramymednick.com/contact); MS provider; MS is an FDA-approved",,5.0,8,2026-02-18,outscraper,enriched_full
"Dr. Matthew Lissak, MD",dr-matthew-lissak-md-new-york-ny,publish,gd_place,Therapist,"Dr. Matthew Lissak, MD (MD/Psychiatrist) in New York, NY. Specializes in Addiction, Eating Disorders.","105 E 63Rd St, New York, Ny 10065",New York,NY,10065,US,40.7653083,-73.9671705,(212) 838-0707,,http://www.drlissak.com,,105 E 63rd St,MD/Psychiatrist,,NY,,"Addiction, Eating Disorders",,Unknown,,,,Unknown,,Unknown,,,,,,,"to work with people suffering from anorexia or bulimia, and even those with this specialty can be difficult to locate. one important service i provide is giving direction to find and to start the righ; M.D. is a psychiatrist on the Upper East Side of New York City who specializes in treating people with ea",,5.0,2,2026-02-18,outscraper,enriched_basic
Vital Psych MD - Comprehensive Psychiatrist - New York,vital-psych-md-comprehensive-psychiatrist-new-york-new-york-ny,publish,gd_place,Therapist,"Vital Psych MD - Comprehensive Psychiatrist - New York (MD/Psychiatrist) in New York, NY. Specializes in ADHD, Addiction, Anxiety, Autism Spectrum, Bipolar Disorder. Accepts Out-of-Network. Currently accepting new patients.","167 Madison Ave Suite 205, New York, Ny 10016",New York,NY,10016,US,40.7469073,-73.9833069,(347) 632-4869,,https://www.vitalpsychmd.com/contact-us-new-york-office/%3FUTM_source%3DGBP_Listing%26UTM_medium%3DOrganic,,167 Madison Ave Suite 205,MD/Psychiatrist,,NY,,"ADHD, Addiction, Anxiety, Autism Spectrum, Bipolar Disorder, Depression, Grief, OCD, PTSD/Trauma, Personality Disorders, Sleep Issues, Stress Management",Out-of-Network,Unknown,,,,Unknown,,Yes,,,,,,,"MS Service ](https://www.vitalpsychmd.com/services/tms-service); ms ](https://cloud.zentake.io/f/917f7198-d4c0-4024-8fb1-d2fea24db9ad); MD
We are here to assist you with any questions",,4.6,41,2026-02-18,outscraper,enriched_full
Insightful Psychiatry Maryland,insightful-psychiatry-maryland-owings-mills-md,publish,gd_place,Therapist,"Insightful Psychiatry Maryland (MD/Psychiatrist) in Owings Mills, MD.","9722 Groffs Mill Dr Ste 971, Owings Mills, MD 21117",Owings Mills,MD,21117,US,39.405689,-76.8114106,(206) 620-1222,,https://insightfulpsychiatry.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp,,9722 Groffs Mill Dr ste 971,MD/Psychiatrist,,MD,,,,Unknown,,,,Unknown,,Unknown,,,,,,,,,4.6,11,2026-02-18,outscraper,enriched_basic
Enhance Psychiatry and Wellness,enhance-psychiatry-and-wellness-laurel-md,publish,gd_place,Therapist,"Enhance Psychiatry and Wellness (MD/Psychiatrist) in Laurel, MD. Specializes in ADHD, Child/Adolescent, Depression, Life Transitions. Currently accepting new patients.","14201 Laurel Park Dr # 221, Laurel, MD 20707",Laurel,MD,20707,US,39.0855005,-76.8784467,(443) 885-0915,,http://mindbrainbody.net,,14201 Laurel Park Dr # 221,MD/Psychiatrist,,MD,,"ADHD, Child/Adolescent, Depression, Life Transitions",,Unknown,,,,Unknown,,Yes,,,,,,,"MD
  * Enhance Psychiatry and Wellness",,3.7,3,2026-02-18,outscraper,enriched_basic
ADHD Management and Wellness Clinic,adhd-management-and-wellness-clinic-greenbelt-md,publish,gd_place,Therapist,"ADHD Management and Wellness Clinic in Greenbelt, MD.","7323 Hanover Pkwy Ste A, Greenbelt, MD 20770",Greenbelt,MD,20770,US,38.9900256,-76.87804179999999,(240) 297-9036,,,,7323 Hanover Pkwy Ste A,,,MD,,,,,,,,,,,,,,,,,,,4.4,7,2026-02-18,outscraper,cleaned
Evdos Olga MD,evdos-olga-md-astoria-ny,publish,gd_place,Therapist,"Evdos Olga MD (MD/Psychiatrist) in Astoria, NY.","44-01 Newtown Rd # A, Astoria, Ny 11103",Astoria,NY,11103,US,40.7594228,-73.9140061,(718) 728-2555,,,,44-01 Newtown Rd # A,MD/Psychiatrist,,NY,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Dr. Monica Michell, MD- Upper East Side Child, Adolescent, Adult Psychiatry,",dr-monica-michell-md-upper-east-side-child-adolescent-adult-psychiatry-new-york-ny,publish,gd_place,Therapist,"Dr. Monica Michell, MD- Upper East Side Child, Adolescent, Adult Psychiatry, (MD/Psychiatrist) in New York, NY. Specializes in ADHD, Anxiety, Child/Adolescent, Couples/Marriage, Depression.","115 East 86Th St, New York, Ny 10028",New York,NY,10028,US,40.780033,-73.95617299999999,(212) 348-8155,,http://www.monicamichellmd.com,,115 East 86th St,MD/Psychiatrist,,NY,,"ADHD, Anxiety, Child/Adolescent, Couples/Marriage, Depression, Grief, OCD, PTSD/Trauma",,Unknown,,,,Unknown,,Unknown,,,Psychodynamic,,,,"in child and adolescent psychiatry during a two year fellowship at columbia college of physicians and surgeons. her psychoanalytic training was done at the institute for psychoanalytic education affil; . as a clinical assistant professor of psychiatry at nyu langone medical center, she supervises residents on the outpatient treatment of adults. she is a member of the faculty at the nyu child study c; , where she has taught courses on depression and child development, and serves as an advisor to candidates",,,0,2026-02-18,outscraper,enriched_basic
Stephanie H Walsh M.D. | Kaiser Permanente,stephanie-h-walsh-md-kaiser-permanente-windsor-mill-md,publish,gd_place,Therapist,"Stephanie H Walsh M.D. | Kaiser Permanente (MD/Psychiatrist) in Windsor Mill, MD. Specializes in Family. Accepts Kaiser Permanente.","7141 Security Blvd, Windsor Mill, MD 21244",Windsor Mill,MD,21244,US,39.3118001,-76.7577714,(800) 777-7904,,https://mydoctor.kaiserpermanente.org/mas/providers/stephaniewalsh,,7141 Security Blvd,MD/Psychiatrist,,MD,,Family,Kaiser Permanente,Unknown,,,,Unknown,,Unknown,,,,,,,ms and Conditions](https://mydoctor.kaiserpermanente.org/mas/article/terms-and-conditions-for-our-websi,,4.9,29,2026-02-18,outscraper,enriched_full
"Eric Yenchi, PMHNP-BC",eric-yenchi-pmhnp-bc-clinton-md,publish,gd_place,Therapist,"Eric Yenchi, PMHNP-BC (MD/Psychiatrist) in Clinton, MD. Specializes in ADHD, Addiction, Anxiety, Depression, Family.","9135 Piscataway Rd #410, Clinton, MD 20735",Clinton,MD,20735,US,38.7650942,-76.9030085,(240) 253-3898,,http://www.standardhealthcareplus.com,,9135 Piscataway Rd #410,MD/Psychiatrist,,MD,,"ADHD, Addiction, Anxiety, Depression, Family",,Unknown,,,,Unknown,,Unknown,,,,,,,ms of Use ](https://standardhealthcareplus.com/terms-and-conditions)| [Privacy Policy](https://standard,,4.7,116,2026-02-18,outscraper,enriched_basic
Portland Therapy Center,portland-therapy-center-portland-or,publish,gd_place,Therapist,"Portland Therapy Center (PhD) in Portland, OR. Specializes in ADHD, Addiction, Anger Management, Anxiety, Autism Spectrum. Accepts Aetna, Anthem, Behavioral Health Systems and 17 more.","1110 SE Alder St #301, Portland, Or 97214",Portland,OR,97214,US,45.5177331,-122.6543506,(503) 422-9731,,http://www.portlandtherapycenter.com,,1110 SE Alder St #301,PhD,,OR,,"ADHD, Addiction, Anger Management, Anxiety, Autism Spectrum, Bipolar Disorder, Child/Adolescent, Chronic Illness, Couples/Marriage, Depression, Eating Disorders, Family, Grief, LGBTQ+, Life Transitions, OCD, PTSD/Trauma, Perinatal/Postpartum, Personality Disorders, Self-Harm, Sleep Issues","Aetna, Anthem, Behavioral Health Systems, BlueCross BlueShield, Cigna, Compsych, First Choice Health, Horizon BCBS, Humana, Kaiser Permanente, Lyra Health, Magellan, Medicaid, Medicare, MultiPlan, Out-of-Network, PHCS, Self-Pay Only, Tricare, UnitedHealthcare",Unknown,50.0,50.0,,Unknown,,Unknown,,,,,,,ma Immigration/Acculturation Infertility Insomnia Intellectual Disability Internet Addiction Kleptomani; ms Social Phobia Spirituality Suicidal Ideation Tourette Syndrome Veterans/Military Service Women's Iss; ms BridgeSpan Cascade Health Carelon Ceridian Cigna Columbia Pacific CCO ComPsych Corphealth Coventry E,,2.3,9,2026-02-18,outscraper,enriched_full
"Dr. Annette M. Matthews, MD",dr-annette-m-matthews-md-portland-or,publish,gd_place,Therapist,"Dr. Annette M. Matthews, MD (MD/Psychiatrist) in Portland, OR. Specializes in Chronic Illness, Family, PTSD/Trauma.","3710 SW US Veterans Hospital Rd, Portland, Or 97239",Portland,OR,97239,US,45.4970197,-122.6837219,(503) 220-8262,,http://www.va.gov,,3710 SW US Veterans Hospital Rd,MD/Psychiatrist,,OR,,"Chronic Illness, Family, PTSD/Trauma",,Unknown,,,,Unknown,,Unknown,,"Spanish, Tagalog",ACT,,,,"benefits to help pay for college and training programs; ms.
Apply for vocational rehabilitation services; ms for benefits",,,0,2026-02-18,outscraper,enriched_basic
"Dr. Thomas W. Barrett, MD",dr-thomas-w-barrett-md-portland-or,publish,gd_place,Therapist,"Dr. Thomas W. Barrett, MD (MD/Psychiatrist) in Portland, OR. Specializes in Chronic Illness, Family, PTSD/Trauma.","3710 SW US Veterans Hospital Rd, Portland, Or 97239",Portland,OR,97239,US,45.4970197,-122.6837219,(503) 220-8262,,http://www.va.gov,,3710 SW US Veterans Hospital Rd,MD/Psychiatrist,,OR,,"Chronic Illness, Family, PTSD/Trauma",,Unknown,,,,Unknown,,Unknown,,"Spanish, Tagalog",ACT,,,,"benefits to help pay for college and training programs; ms.
Apply for vocational rehabilitation services; ms for benefits",,,0,2026-02-18,outscraper,enriched_basic
"Aryan Sarparast, M.D.",aryan-sarparast-md-portland-or,publish,gd_place,Therapist,"Aryan Sarparast, M.D. (MD/Psychiatrist) in Portland, OR.","Ohsu Adult Psychiatry Clinic, Sam Jackson Hall, 3245 SW Pavilion Loop 6Th Floor, Portland, Or 97239",Portland,OR,97239,US,45.4996726,-122.6859131,(503) 494-6176,,https://www.ohsu.edu/providers/aryan-sarparast-md%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26utm_content%3D1184157927,,"OHSU Adult Psychiatry Clinic, Sam Jackson Hall, 3245 SW Pavilion Loop 6th Floor",MD/Psychiatrist,,OR,,,,Unknown,,,,Unknown,,Unknown,,"ASL, Russian, Spanish",,,,,"](https://www.ohsu.edu/education ""education""); and research; /academics-and-admissions)",,,0,2026-02-18,outscraper,enriched_basic
"Ethan Beckley, M.D., Ph.D., D.A.B.P.N.",ethan-beckley-md-phd-dabpn-portland-or,publish,gd_place,Therapist,"Ethan Beckley, M.D., Ph.D., D.A.B.P.N. (MD/Psychiatrist) in Portland, OR.","3245 SW Pavilion Loop Sam Jackson Hall Ohsu Adult Psychiatry Clinic, Marquam Hill, Portland, Or 97239",Portland,OR,97239,US,45.5000706,-122.6858649,(503) 494-6176,,https://www.ohsu.edu/providers/ethan-beckley-md-phd-dabpn%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26utm_content%3D1184064842,,"3245 SW Pavilion Loop Sam Jackson Hall OHSU Adult Psychiatry Clinic, Marquam Hill",MD/Psychiatrist,,OR,,,,Unknown,,,,Unknown,,Unknown,,"ASL, Russian, Spanish",,,,,"](https://www.ohsu.edu/education ""education""); and research; /academics-and-admissions)",,,0,2026-02-18,outscraper,enriched_basic
"Dr. Kenneth A. Ensroth, MD",dr-kenneth-a-ensroth-md-portland-or,publish,gd_place,Therapist,"Dr. Kenneth A. Ensroth, MD (MD/Psychiatrist) in Portland, OR.","2801 N Gantenbein Ave, Portland, Or 97227",Portland,OR,97227,US,45.5433766,-122.6701403,(503) 722-3705,,,,2801 N Gantenbein Ave,MD/Psychiatrist,,OR,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Kamalika Roy, M.D., M.C.R.",kamalika-roy-md-mcr-portland-or,publish,gd_place,Therapist,"Kamalika Roy, M.D., M.C.R. (MD/Psychiatrist) in Portland, OR.","Ohsu Knight Cancer Institute Clinic, 3485 S Bond Ave Building 2, Portland, Or 97239",Portland,OR,97239,US,45.4982735,-122.6713792,,,,,"OHSU Knight Cancer Institute Clinic, 3485 S Bond Ave Building 2",MD/Psychiatrist,,OR,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Caritas Behavioral Health Services, LLC: Gaelle Nyasa, Nurse Practitioner, PMHNP",caritas-behavioral-health-services-llc-gaelle-nyasa-nurse-practitioner-pmhnp-columbia-md,publish,gd_place,Therapist,"Caritas Behavioral Health Services, LLC: Gaelle Nyasa, Nurse Practitioner, PMHNP in Columbia, MD.","5457 Twin Knolls Rd Suite 300, Columbia, MD 21045",Columbia,MD,21045,US,39.2230948,-76.84283889999999,(443) 910-5658,,https://www.caritasbhs.com/%3Futm_source%3Dgmb_auth,,5457 Twin Knolls Rd Suite 300,,,MD,,,,Unknown,,,,Unknown,,Unknown,,,,,,,,,4.5,34,2026-02-18,outscraper,enriched_basic
Jackson Constance J MD,jackson-constance-j-md-portland-or,publish,gd_place,Therapist,"Jackson Constance J MD (MD/Psychiatrist) in Portland, OR.","4800 S Macadam Ave # 350, Portland, Or 97239",Portland,OR,97239,US,45.4888467,-122.674025,(503) 297-6656,,,,4800 S Macadam Ave # 350,MD/Psychiatrist,,OR,,,,,,,,,,,,,,,,,,,,0,2026-02-18,outscraper,cleaned
"Alfred Lewy, MD, PhD",alfred-lewy-md-phd-portland-or,publish,gd_place,Therapist,"Alfred Lewy, MD, PhD (MD/Psychiatrist) in Portland, OR.","3181 SW Sam Jackson Park Rd, Portland, Or 97239",Portland,OR,97239,US,45.4991014,-122.6856846,(866) 424-6060,,http://www.ohsu.edu/providers/alfred-j-lewy/F222E844A0C04FC89628B6AC22AFDDBA%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26utm_content%3DproviderLEWY3181,,3181 SW Sam Jackson Park Rd,MD/Psychiatrist,,OR,,,,Unknown,,,,Unknown,,Unknown,,,,,,,,,,0,2026-02-18,outscraper,enriched_basic
"Anne F. Gross, M.D.",anne-f-gross-md-portland-or,publish,gd_place,Therapist,"Anne F. Gross, M.D. (MD/Psychiatrist) in Portland, OR.","3245 Southwest Pavilion Loop Sam Jackson Hall 6Th Floor Ohsu Adult Psychiatry Clinic, Marquam Hill, Portland, Or 97239",Portland,OR,97239,US,45.4996726,-122.6859131,(503) 494-6176,,https://www.ohsu.edu/providers/anne-f-gross-md%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26utm_content%3D1952437360,,"3245 Southwest Pavilion Loop Sam Jackson Hall 6th Floor OHSU Adult Psychiatry Clinic, Marquam Hill",MD/Psychiatrist,,OR,,,,Unknown,,,,Unknown,,Unknown,,"ASL, Russian, Spanish",,,,,"](https://www.ohsu.edu/education ""education""); and research; /academics-and-admissions)",,,0,2026-02-18,outscraper,enriched_basic
"Dr. Nancy C. Winters, MD",dr-nancy-c-winters-md-portland-or,publish,gd_place,Therapist,"Dr. Nancy C. Winters, MD (MD/Psychiatrist) in Portland, OR. Specializes in Child/Adolescent, Chronic Illness. Accepts Medicaid.","3181 SW Sam Jackson Park Rd, Portland, Or 97239",Portland,OR,97239,US,45.4977191,-122.6858958,(503) 494-8311,,http://www.ohsu.edu,,3181 SW Sam Jackson Park Rd,MD/Psychiatrist,,OR,,"Child/Adolescent, Chronic Illness",Medicaid,Unknown,,,,Unknown,,Unknown,,"ASL, Russian, Spanish",,,,,/academics-and-admissions); ](https://www.ohsu.edu/education/continuing-education); /residencies-and-fellowships),,,0,2026-02-18,outscraper,enriched_full
"Yunjing Fang, M.D.",yunjing-fang-md-portland-or,publish,gd_place,Therapist,"Yunjing Fang, M.D. (MD/Psychiatrist) in Portland, OR.","Ohsu Adult Psychiatry Clinic, Marquam Hill, 3245 Southwest Pavilion Loop Sam Jackson Hall 6Th Floor, Portland, Or 97239",Portland,OR,97239,US,45.4996726,-122.6859131,(503) 494-6176,,https://www.ohsu.edu/providers/anne-fang-md%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26utm_content%3D1437415858,,"OHSU Adult Psychiatry Clinic, Marquam Hill, 3245 Southwest Pavilion Loop Sam Jackson Hall 6th Floor",MD/Psychiatrist,,OR,,,,Unknown,,,,Unknown,,Unknown,,"ASL, Russian, Spanish",,,,,"](https://www.ohsu.edu/education ""education""); and research; /academics-and-admissions)",,5.0,1,2026-02-18,outscraper,enriched_basic
